"orig","dest","idx3","idx4","value"
"1","6","12","1",10.0629631409019
"2","6","12","1",5.1938697757786
"3","6","12","1",7.5267319378242
"4","6","12","1",11.328759012532
"5","6","12","1",6.50000108548554
"6","6","12","1",6.38613353072378
"1","1","13","1",3.69455789205064
"2","1","13","1",2.34861713020476
"3","1","13","1",9.78400108984434
"4","1","13","1",13.0388049767267
"5","1","13","1",8.71364792774631
"6","1","13","1",5.69676840405467
"1","2","13","1",4.51978339123575
"2","2","13","1",2.31373340343555
"3","2","13","1",5.58029452392708
"4","2","13","1",6.90106834056053
"5","2","13","1",4.07965478214724
"6","2","13","1",4.28041963351098
"1","3","13","1",19.5486286924367
"2","3","13","1",7.22102918353213
"3","3","13","1",8.02678284721433
"4","3","13","1",9.58879966340251
"5","3","13","1",7.8402438864546
"6","3","13","1",9.99552236476142
"1","4","13","1",14.039807185703
"2","4","13","1",6.33627837525551
"3","4","13","1",8.65420168720855
"4","4","13","1",19.3320951906217
"5","4","13","1",11.8885402695465
"6","4","13","1",13.3985550770963
"1","5","13","1",7.58179133881902
"2","5","13","1",3.48552529755303
"3","5","13","1",5.57276460619473
"4","5","13","1",11.4380531797009
"5","5","13","1",11.9740498415442
"6","5","13","1",7.70643884639339
"1","6","13","1",10.0629631409019
"2","6","13","1",5.1938697757786
"3","6","13","1",7.52673195952046
"4","6","13","1",11.3811849623419
"5","6","13","1",6.50000108548554
"6","6","13","1",6.38613353072378
"1","1","14","1",3.69455789205064
"2","1","14","1",2.34861713020476
"3","1","14","1",9.78400108984434
"4","1","14","1",13.0388049767267
"5","1","14","1",8.71364792820632
"6","1","14","1",5.69676840405467
"1","2","14","1",4.51978339123575
"2","2","14","1",2.33169979389685
"3","2","14","1",5.58029452392708
"4","2","14","1",6.88612723123852
"5","2","14","1",4.07965478214724
"6","2","14","1",4.28041963351098
"1","3","14","1",19.5486286924367
"2","3","14","1",7.22102918353213
"3","3","14","1",8.02678284721433
"4","3","14","1",9.58879966340251
"5","3","14","1",7.9253485177863
"6","3","14","1",9.99552236476142
"1","4","14","1",14.0398071954645
"2","4","14","1",6.33627837525551
"3","4","14","1",8.65628150285556
"4","4","14","1",19.3320951906217
"5","4","14","1",11.8885402695465
"6","4","14","1",13.3985550770963
"1","5","14","1",7.58179133881902
"2","5","14","1",3.48552529755303
"3","5","14","1",5.57276460619473
"4","5","14","1",11.4380531797089
"5","5","14","1",11.9736360774459
"6","5","14","1",7.70643884639339
"1","6","14","1",10.0629631409019
"2","6","14","1",5.1938697757786
"3","6","14","1",7.52673196435728
"4","6","14","1",11.3416236199229
"5","6","14","1",6.50000108548554
"6","6","14","1",6.38613353072378
"1","1","15","1",3.69455789205064
"2","1","15","1",2.34861713020476
"3","1","15","1",9.78400108984434
"4","1","15","1",13.0388049767267
"5","1","15","1",8.71364792811818
"6","1","15","1",5.69676840405467
"1","2","15","1",4.51978339123575
"2","2","15","1",2.31562330252622
"3","2","15","1",5.58029452392708
"4","2","15","1",6.89788951013667
"5","2","15","1",4.07965478214724
"6","2","15","1",4.28041963351098
"1","3","15","1",19.5486286924367
"2","3","15","1",7.22102918353213
"3","3","15","1",8.02678284721433
"4","3","15","1",9.58879966340251
"5","3","15","1",7.90004857316972
"6","3","15","1",9.99552236476142
"1","4","15","1",14.0398071975107
"2","4","15","1",6.33627837525551
"3","4","15","1",8.65493421110829
"4","4","15","1",19.3320951906217
"5","4","15","1",11.8885402695465
"6","4","15","1",13.3985550770963
"1","5","15","1",7.58179133881902
"2","5","15","1",3.48552529755303
"3","5","15","1",5.57276460619473
"4","5","15","1",11.4380531797099
"5","5","15","1",11.9738735926865
"6","5","15","1",7.70643884639339
"1","6","15","1",10.0629631409019
"2","6","15","1",5.1938697757786
"3","6","15","1",7.52673196543557
"4","6","15","1",11.3754225795558
"5","6","15","1",6.50000108548554
"6","6","15","1",6.38613353072378
"1","1","16","1",3.69455789205064
"2","1","16","1",2.34861713020476
"3","1","16","1",9.78400108984434
"4","1","16","1",13.0388049767267
"5","1","16","1",8.71364792813507
"6","1","16","1",5.69676840405467
"1","2","16","1",4.51978339123575
"2","2","16","1",2.33000869481449
"3","2","16","1",5.58029452392708
"4","2","16","1",6.88862974221073
"5","2","16","1",4.07965478214724
"6","2","16","1",4.28041963351098
"1","3","16","1",19.5486286924367
"2","3","16","1",7.22102918353213
"3","3","16","1",8.02678284721433
"4","3","16","1",9.58879966340251
"5","3","16","1",7.79540816051545
"6","3","16","1",9.99552236476142
"1","4","16","1",14.0398071979393
"2","4","16","1",6.33627837525551
"3","4","16","1",8.65580697839171
"4","4","16","1",19.3320951906217
"5","4","16","1",11.8885402695465
"6","4","16","1",13.3985550770963
"1","5","16","1",7.58179133881902
"2","5","16","1",3.48552529755303
"3","5","16","1",5.57276460619473
"4","5","16","1",11.43805317971
"5","5","16","1",11.9737372505298
"6","5","16","1",7.70643884639339
"1","6","16","1",10.0629631409019
"2","6","16","1",5.1938697757786
"3","6","16","1",7.52673196567596
"4","6","16","1",11.3491655654652
"5","6","16","1",6.50000108548554
"6","6","16","1",6.38613353072378
"1","1","17","1",3.69455789205064
"2","1","17","1",2.34861713020476
"3","1","17","1",9.78400108984434
"4","1","17","1",13.0388049767267
"5","1","17","1",8.71364792813184
"6","1","17","1",5.69676840405467
"1","2","17","1",4.51978339123575
"2","2","17","1",2.31713651353335
"3","2","17","1",5.58029452392708
"4","2","17","1",6.8959194267
"5","2","17","1",4.07965478214724
"6","2","17","1",4.28041963351098
"1","3","17","1",19.5486286924367
"2","3","17","1",7.22102918353213
"3","3","17","1",8.02678284721433
"4","3","17","1",9.58879966340251
"5","3","17","1",7.84366778753063
"6","3","17","1",9.99552236476142
"1","4","17","1",14.039807198029
"2","4","17","1",6.33627837525551
"3","4","17","1",8.65524160512898
"4","4","17","1",19.3320951906217
"5","4","17","1",11.8885402695465
"6","4","17","1",13.3985550770963
"1","5","17","1",7.58179133881902
"2","5","17","1",3.48552529755303
"3","5","17","1",5.57276460619473
"4","5","17","1",11.43805317971
"5","5","17","1",11.9738155157546
"6","5","17","1",7.70643884639339
"1","6","17","1",10.0629631409019
"2","6","17","1",5.1938697757786
"3","6","17","1",7.52673196572955
"4","6","17","1",11.3710986203028
"5","6","17","1",6.50000108548554
"6","6","17","1",6.38613353072378
"1","1","18","1",3.69455789205064
"2","1","18","1",2.34861713020476
"3","1","18","1",9.78400108984434
"4","1","18","1",13.0388049767267
"5","1","18","1",8.71364792813246
"6","1","18","1",5.69676840405467
"1","2","18","1",4.51978339123575
"2","2","18","1",2.3286546596926
"3","2","18","1",5.58029452392708
"4","2","18","1",6.89018067596909
"5","2","18","1",4.07965478214724
"6","2","18","1",4.28041963351098
"1","3","18","1",19.5486286924367
"2","3","18","1",7.22102918353213
"3","3","18","1",8.02678284721433
"4","3","18","1",9.58879966340251
"5","3","18","1",7.89858108783714
"6","3","18","1",9.99552236476142
"1","4","18","1",14.0398071980478
"2","4","18","1",6.33627837525551
"3","4","18","1",8.6556078504412
"4","4","18","1",19.3320951906217
"5","4","18","1",11.8885402695465
"6","4","18","1",13.3985550770963
"1","5","18","1",7.58179133881902
"2","5","18","1",3.48552529755303
"3","5","18","1",5.57276460619473
"4","5","18","1",11.43805317971
"5","5","18","1",11.9737705887448
"6","5","18","1",7.70643884639339
"1","6","18","1",10.0629631409019
"2","6","18","1",5.1938697757786
"3","6","18","1",7.52673196574149
"4","6","18","1",11.3537667507492
"5","6","18","1",6.50000108548554
"6","6","18","1",6.38613353072378
"1","1","19","1",3.69455789205064
"2","1","19","1",2.34861713020476
"3","1","19","1",9.78400108984434
"4","1","19","1",13.0388049767267
"5","1","19","1",8.71364792813234
"6","1","19","1",5.69676840405467
"1","2","19","1",4.51978339123575
"2","2","19","1",2.31834811660963
"3","2","19","1",5.58029452392708
"4","2","19","1",6.89469846545641
"5","2","19","1",4.07965478214724
"6","2","19","1",4.28041963351098
"1","3","19","1",19.5486286924367
"2","3","19","1",7.22102918353213
"3","3","19","1",8.02678284721433
"4","3","19","1",9.58879966340251
"5","3","19","1",7.88421539227082
"6","3","19","1",9.99552236476142
"1","4","19","1",14.0398071980517
"2","4","19","1",6.33627837525551
"3","4","19","1",8.65537059898704
"4","4","19","1",19.3320951906217
"5","4","19","1",11.8885402695465
"6","4","19","1",13.3985550770963
"1","5","19","1",7.58179133881902
"2","5","19","1",3.48552529755303
"3","5","19","1",5.57276460619473
"4","5","19","1",11.43805317971
"5","5","19","1",11.9737963784389
"6","5","19","1",7.70643884639339
"1","6","19","1",10.0629631409019
"2","6","19","1",5.1938697757786
"3","6","19","1",7.52673196574416
"4","6","19","1",11.3680554720807
"5","6","19","1",6.50000108548554
"6","6","19","1",6.38613353072378
"1","1","20","1",3.69455789205064
"2","1","20","1",2.34861713020476
"3","1","20","1",9.78400108984434
"4","1","20","1",13.0388049767267
"5","1","20","1",8.71364792813236
"6","1","20","1",5.69676840405467
"1","2","20","1",4.51978339123575
"2","2","20","1",2.32757050612027
"3","2","20","1",5.58029452392708
"4","2","20","1",6.89114186876685
"5","2","20","1",4.07965478214724
"6","2","20","1",4.28041963351098
"1","3","20","1",19.5486286924367
"2","3","20","1",7.22102918353213
"3","3","20","1",8.02678284721433
"4","3","20","1",9.58879966340251
"5","3","20","1",7.82540661088096
"6","3","20","1",9.99552236476142
"1","4","20","1",14.0398071980525
"2","4","20","1",6.33627837525551
"3","4","20","1",8.65552428901561
"4","4","20","1",19.3320951906217
"5","4","20","1",11.8885402695465
"6","4","20","1",13.3985550770963
"1","5","20","1",7.58179133881902
"2","5","20","1",3.48552529755303
"3","5","20","1",5.57276460619473
"4","5","20","1",11.43805317971
"5","5","20","1",11.9737815742415
"6","5","20","1",7.70643884639339
"1","6","20","1",10.0629631409019
"2","6","20","1",5.1938697757786
"3","6","20","1",7.52673196574475
"4","6","20","1",11.356650961244
"5","6","20","1",6.50000108548554
"6","6","20","1",6.38613353072378
"1","1","21","1",3.69455789205064
"2","1","21","1",2.34861713020476
"3","1","21","1",9.78400108984434
"4","1","21","1",13.0388049767267
"5","1","21","1",8.71364792813235
"6","1","21","1",5.69676840405467
"1","2","21","1",4.51978339123575
"2","2","21","1",2.31931822719403
"3","2","21","1",5.58029452392708
"4","2","21","1",6.89394177346531
"5","2","21","1",4.07965478214724
"6","2","21","1",4.28041963351098
"1","3","21","1",19.5486286924367
"2","3","21","1",7.22102918353213
"3","3","21","1",8.02678284721433
"4","3","21","1",9.58879966340251
"5","3","21","1",7.84829791021362
"6","3","21","1",9.99552236476142
"1","4","21","1",14.0398071980527
"2","4","21","1",6.33627837525551
"3","4","21","1",8.65542472956311
"4","4","21","1",19.3320951906217
"5","4","21","1",11.8885402695465
"6","4","21","1",13.3985550770963
"1","5","21","1",7.58179133881902
"2","5","21","1",3.48552529755303
"3","5","21","1",5.57276460619473
"4","5","21","1",11.43805317971
"5","5","21","1",11.9737900723749
"6","5","21","1",7.70643884639339
"1","6","21","1",10.0629631409019
"2","6","21","1",5.1938697757786
"3","6","21","1",7.52673196574488
"4","6","21","1",11.3659812361208
"5","6","21","1",6.50000108548554
"6","6","21","1",6.38613353072378
"1","1","1","2",3.69455789205064
"2","1","1","2",2.34861713020476
"3","1","1","2",10.1748092704057
"4","1","1","2",13.0388049767267
"5","1","1","2",8.82702235598804
"6","1","1","2",5.67653326445522
"1","2","1","2",4.35242537511951
"2","2","1","2",2.35840991519835
"3","2","1","2",5.5454150974908
"4","2","1","2",7.23823032726704
"5","2","1","2",4.30848311758879
"6","2","1","2",4.28041963351098
"1","3","1","2",19.5486286924367
"2","3","1","2",7.19693113780329
"3","3","1","2",8.02678284721433
"4","3","1","2",10.406175805202
"5","3","1","2",7.46472255480783
"6","3","1","2",10.9390924476325
"1","4","1","2",15.0403476396109
"2","4","1","2",6.30825028851123
"3","4","1","2",8.83682417448163
"4","4","1","2",19.9835790917903
"5","4","1","2",11.913618671645
"6","4","1","2",13.4586325594963
"1","5","1","2",7.54088046922036
"2","5","1","2",3.49186896787293
"3","5","1","2",5.05771261897558
"4","5","1","2",11.2794235375385
"5","5","1","2",11.8007413583664
"6","5","1","2",7.68489102929544
"1","6","1","2",10.0629631409019
"2","6","1","2",5.2018011900347
"3","6","1","2",7.22079212215581
"4","6","1","2",10.5687447173388
"5","6","1","2",6.52087448221369
"6","6","1","2",6.38613353072378
"1","1","2","2",3.69455789205064
"2","1","2","2",2.34861713020476
"3","1","2","2",9.79324820657363
"4","1","2","2",13.0388049767267
"5","1","2","2",8.69192598426158
"6","1","2","2",5.69676837940144
"1","2","2","2",4.51978339123575
"2","2","2","2",2.29172284040852
"3","2","2","2",5.58029441619381
"4","2","2","2",7.00555041962061
"5","2","2","2",4.07965478214724
"6","2","2","2",4.28041963351098
"1","3","2","2",19.5486286924367
"2","3","2","2",7.22102888803673
"3","3","2","2",8.02678284721433
"4","3","2","2",9.60299256716818
"5","3","2","2",8.18284398899962
"6","3","2","2",9.99552236476142
"1","4","2","2",14.2657614371692
"2","4","2","2",6.33627658944763
"3","4","2","2",8.51818476446906
"4","4","2","2",19.3320959734709
"5","4","2","2",11.8885421873989
"6","4","2","2",13.3985181440953
"1","5","2","2",7.5817907684121
